key_0,cust_number,Notes,buisness_year,total_open_amount,due_term,baseline_create_date_day,due_in_date_day,baseline_create_date_month,due_in_date_month,due_in_date_year,document_create_date.1_day,document_create_date.1_month,document_create_date.1_year,business_code_enc,cust_payment_terms_enc,document_type_enc,Predicted_delay,due_in_date,predicted_payment_date,BUCKET_DAYS,bucket_id,name_customer,invoice_id
7620,200718130,Lorem,2020,724.67,15,4,19,5,5,2020,4,5,2020,1,15,0,1,2020-05-19,2020-05-20,(0-15) Days,1,SYSCO F trust,1930857977.0
7621,200519201,Lorem,2020,46548.78,15,27,11,3,4,2020,27,3,2020,1,15,0,1,2020-04-11,2020-04-12,(0-15) Days,1,KROGE llc,1930708283.0
7622,200743129,Lorem,2020,113438.0,15,11,26,3,3,2020,11,3,2020,1,15,0,1,2020-03-26,2020-03-27,(0-15) Days,1,BROOKS us,1930633974.0
7623,200769623,Lorem,2020,1898.2,15,28,13,4,5,2020,28,4,2020,1,28,0,1,2020-05-13,2020-05-14,(0-15) Days,1,WAL-MAR associates,1930832911.0
7624,200726979,Lorem,2020,800.91,15,9,24,3,3,2020,9,3,2020,1,15,0,1,2020-03-24,2020-03-25,(0-15) Days,1,BJ'S  llc,1930622782.0
7625,200744019,Lorem,2020,25187.76,15,12,27,4,4,2020,12,4,2020,1,15,0,1,2020-04-27,2020-04-28,(0-15) Days,1,TARG ,1930778931.0
7626,200769623,Lorem,2020,5692.15,15,8,23,5,5,2020,8,5,2020,1,28,0,1,2020-05-23,2020-05-24,(0-15) Days,1,WAL-MAR systems,1930876747.0
7627,200769623,Lorem,2020,122.91,15,6,21,5,5,2020,6,5,2020,1,28,0,1,2020-05-21,2020-05-22,(0-15) Days,1,WAL-MAR ,1930856017.0
7628,200416837,Lorem,2020,1100.64,23,1,24,3,3,2020,4,3,2020,1,32,0,1,2020-03-24,2020-03-25,(0-15) Days,1,DEC associates,1930599189.0
7629,200769623,Lorem,2020,542.54,15,29,15,2,3,2020,29,2,2020,1,28,0,1,2020-03-15,2020-03-16,(0-15) Days,1,WAL-MAR corporation,1930580142.0
7630,200769623,Lorem,2020,25074.38,15,25,9,3,4,2020,25,3,2020,1,28,0,1,2020-04-09,2020-04-10,(0-15) Days,1,WAL-MAR foundation,1930693586.0
7631,200772595,Lorem,2020,39198.73,15,11,26,3,3,2020,11,3,2020,1,15,0,1,2020-03-26,2020-03-27,(0-15) Days,1,SAFEW us,1930629724.0
7632,100016691,Lorem,2020,15088.0,30,28,29,2,3,2020,28,2,2020,1,24,0,1,2020-03-29,2020-03-30,(0-15) Days,1,BAY  foundation,1930582019.0
7633,200803720,Lorem,2020,737.34,23,16,9,4,5,2020,23,4,2020,1,32,0,1,2020-05-09,2020-05-10,(0-15) Days,1,DEC corporation,1930820054.0
7634,200744019,Lorem,2020,26646.5,15,24,9,4,5,2020,24,4,2020,1,15,0,1,2020-05-09,2020-05-10,(0-15) Days,1,TARG ,1930823013.0
7635,200769623,Lorem,2020,29372.26,15,31,15,3,4,2020,31,3,2020,1,28,0,1,2020-04-15,2020-04-16,(0-15) Days,1,WAL-MAR llc,1930715919.0
7636,200759878,Lorem,2020,15727.85,15,12,27,4,4,2020,12,4,2020,1,28,0,1,2020-04-27,2020-04-28,(0-15) Days,1,SA ,1930772864.0
7637,200726979,Lorem,2020,314.81,15,3,18,3,3,2020,3,3,2020,1,15,0,1,2020-03-18,2020-03-19,(0-15) Days,1,BJ'S  systems,1930592397.0
7638,200769623,Lorem,2020,1053.78,15,14,29,4,4,2020,14,4,2020,1,28,0,1,2020-04-29,2020-04-30,(0-15) Days,1,WAL-MAR trust,1930778895.0
7639,200794332,Lorem,2020,18930.22,65,19,23,3,5,2020,19,3,2020,1,27,0,-21,2020-05-23,2020-05-02,(< 0) Days,0,COST trust,1930666996.0
7640,200956366,Lorem,2020,52236.29,15,27,13,2,3,2020,27,2,2020,1,15,0,1,2020-03-13,2020-03-14,(0-15) Days,1,RICH ,1930563442.0
7641,200936373,Lorem,2020,27646.25,15,1,16,4,4,2020,1,4,2020,1,15,0,1,2020-04-16,2020-04-17,(0-15) Days,1,SUPE associates,1930720350.0
7642,200803720,Lorem,2020,162.78,23,16,8,3,4,2020,25,3,2020,1,32,0,1,2020-04-08,2020-04-09,(0-15) Days,1,DEC in,1930698355.0
7643,200974851,Lorem,2020,1157.65,15,2,17,4,4,2020,2,4,2020,1,15,0,1,2020-04-17,2020-04-18,(0-15) Days,1,RESTA us,1930738457.0
7644,200777735,Lorem,2020,42062.82,15,26,11,4,5,2020,26,4,2020,1,15,0,1,2020-05-11,2020-05-12,(0-15) Days,1,NASH  llc,1930829101.0
7645,200794332,Lorem,2020,64444.07,15,22,6,3,4,2020,22,3,2020,1,17,0,1,2020-04-06,2020-04-07,(0-15) Days,1,COST us,1930703443.0
7646,200726979,Lorem,2020,2138.97,15,21,5,3,4,2020,21,3,2020,1,15,0,1,2020-04-05,2020-04-06,(0-15) Days,1,BJ'S  in,1930689349.0
7647,200726979,Lorem,2020,114.28,15,2,17,3,3,2020,2,3,2020,1,15,0,1,2020-03-17,2020-03-18,(0-15) Days,1,BJ'S  llc,1930586564.0
7648,200769623,Lorem,2020,30752.58,15,22,7,4,5,2020,22,4,2020,1,28,0,1,2020-05-07,2020-05-08,(0-15) Days,1,WAL-MAR ,1930810182.0
7649,200794332,Lorem,2020,16744.57,15,13,28,3,3,2020,13,3,2020,1,17,0,1,2020-03-28,2020-03-29,(0-15) Days,1,COST us,1930637918.0
7650,200704858,Lorem,2020,57600.64,15,18,2,3,4,2020,18,3,2020,1,15,0,1,2020-04-02,2020-04-03,(0-15) Days,1,WAKE in,1930664793.0
7651,200790107,Lorem,2020,45192.14,15,27,13,2,3,2020,27,2,2020,1,20,0,1,2020-03-13,2020-03-14,(0-15) Days,1,ROU llc,1930576811.0
7652,200820380,Lorem,2020,55737.88,15,12,27,3,3,2020,12,3,2020,1,15,0,1,2020-03-27,2020-03-28,(0-15) Days,1,SMITH'S systems,1930636929.0
7653,200799367,Lorem,2020,165.12,15,15,30,4,4,2020,15,4,2020,1,15,0,1,2020-04-30,2020-05-01,(0-15) Days,1,MCL corp,1930782362.0
7654,200769623,Lorem,2020,3270.04,15,16,31,3,3,2020,16,3,2020,1,28,0,1,2020-03-31,2020-04-01,(0-15) Days,1,WAL-MAR llc,1930655486.0
7655,100031704,Lorem,2020,57209.16,15,2,17,3,3,2020,2,3,2020,1,15,0,1,2020-03-17,2020-03-18,(0-15) Days,1,DELHAIZE associates,1930592309.0
7656,200148860,Lorem,2020,14890.34,15,29,15,2,3,2020,29,2,2020,1,15,0,1,2020-03-15,2020-03-16,(0-15) Days,1,DOLLA trust,1930582996.0
7657,200769623,Lorem,2020,35954.58,15,30,14,3,4,2020,30,3,2020,1,28,0,1,2020-04-14,2020-04-15,(0-15) Days,1,WAL-MAR us,1930716876.0
7658,200769623,Lorem,2020,28883.72,15,25,10,4,5,2020,25,4,2020,1,28,0,1,2020-05-10,2020-05-11,(0-15) Days,1,WAL-MAR us,1930825896.0
7659,200769623,Lorem,2020,19116.1,15,10,25,5,5,2020,10,5,2020,1,28,0,1,2020-05-25,2020-05-26,(0-15) Days,1,WAL-MAR corporation,1930883854.0
7660,200761734,Lorem,2020,17719.27,15,30,15,4,5,2020,30,4,2020,1,15,0,1,2020-05-15,2020-05-16,(0-15) Days,1,H E BUT us,1930843504.0
7661,200875006,Lorem,2020,15131.46,15,30,15,4,5,2020,30,4,2020,1,15,0,1,2020-05-15,2020-05-16,(0-15) Days,1,KROGER in,1930843050.0
7662,2,Lorem,2020,10248.0,35,21,25,3,4,2020,21,3,2020,1,26,0,11,2020-04-25,2020-05-06,(0-15) Days,1,KRFT FDS in,1930669363.0
7663,200739006,Lorem,2020,4309.05,15,15,30,4,4,2020,15,4,2020,1,15,0,1,2020-04-30,2020-05-01,(0-15) Days,1,AL foundation,1930768064.0
7664,200769623,Lorem,2020,41529.79,15,20,5,4,5,2020,20,4,2020,1,28,0,1,2020-05-05,2020-05-06,(0-15) Days,1,WAL-MAR in,1930799565.0
7665,200854853,Lorem,2020,21464.82,15,17,1,3,4,2020,17,3,2020,1,15,0,1,2020-04-01,2020-04-02,(0-15) Days,1,MARTIN  corporation,1930664065.0
7666,200739534,Lorem,2020,91930.21,15,16,1,4,5,2020,16,4,2020,1,15,0,1,2020-05-01,2020-05-02,(0-15) Days,1,OK corporation,1930793374.0
7667,200759878,Lorem,2020,80029.11,15,5,20,4,4,2020,5,4,2020,1,28,0,1,2020-04-20,2020-04-21,(0-15) Days,1,SA corporation,1930738467.0
7668,200769623,Lorem,2020,6540.07,15,31,15,3,4,2020,31,3,2020,1,28,0,1,2020-04-15,2020-04-16,(0-15) Days,1,WAL-MAR in,1930719603.0
7669,200761734,Lorem,2020,15074.96,15,13,28,3,3,2020,13,3,2020,1,15,0,1,2020-03-28,2020-03-29,(0-15) Days,1,H E BUT corp,1930642572.0
7670,200769623,Lorem,2020,39953.34,15,2,17,5,5,2020,2,5,2020,1,28,0,1,2020-05-17,2020-05-18,(0-15) Days,1,WAL-MAR llc,1930849806.0
7671,200705742,Lorem,2020,7358.2,34,5,8,3,4,2020,5,3,2020,1,16,0,1,2020-04-08,2020-04-09,(0-15) Days,1,DOT corporation,1930606766.0
7672,200793568,Lorem,2020,16180.27,15,2,17,4,4,2020,2,4,2020,1,15,0,1,2020-04-17,2020-04-18,(0-15) Days,1,SUPE associates,1930738916.0
7673,200762301,Lorem,2020,127524.74,15,30,15,4,5,2020,30,4,2020,1,20,0,1,2020-05-15,2020-05-16,(0-15) Days,1,C&S WH us,1930844868.0
7674,200744019,Lorem,2020,7664.54,15,24,9,4,5,2020,24,4,2020,1,15,0,1,2020-05-09,2020-05-10,(0-15) Days,1,TARG co,1930822426.0
7675,100031704,Lorem,2020,86876.82,15,10,25,3,3,2020,10,3,2020,1,15,0,1,2020-03-25,2020-03-26,(0-15) Days,1,DELHAIZE in,1930624221.0
7676,200706844,Lorem,2020,25237.36,15,11,26,3,3,2020,11,3,2020,1,15,0,1,2020-03-26,2020-03-27,(0-15) Days,1,WINC corp,1930641530.0
7677,200936373,Lorem,2020,81144.35,15,27,12,4,5,2020,27,4,2020,1,15,0,1,2020-05-12,2020-05-13,(0-15) Days,1,SUPE associates,1930828688.0
7678,200729290,Lorem,2020,73408.53,15,26,11,4,5,2020,26,4,2020,1,15,0,1,2020-05-11,2020-05-12,(0-15) Days,1,KROGER trust,1930827465.0
7679,200210681,Lorem,2020,13659.6,20,9,29,3,3,2020,9,3,2020,1,22,0,1,2020-03-29,2020-03-30,(0-15) Days,1,HUB  us,1930609462.0
7680,200747369,Lorem,2020,57482.55,15,24,8,3,4,2020,24,3,2020,1,15,0,1,2020-04-08,2020-04-09,(0-15) Days,1,SCHNU associates,1930697967.0
7681,200014556,Lorem,2020,77313.79,15,1,16,4,4,2020,1,4,2020,1,15,0,1,2020-04-16,2020-04-17,(0-15) Days,1,ALBER in,1930723622.0
7682,200744019,Lorem,2020,5525.01,65,14,18,3,5,2020,14,3,2020,1,27,0,-21,2020-05-18,2020-04-27,(< 0) Days,0,TARG us,1930643335.0
7683,200793830,Lorem,2020,33924.04,15,14,29,4,4,2020,14,4,2020,1,15,0,1,2020-04-29,2020-04-30,(0-15) Days,1,M co,1930785360.0
7684,200794332,Lorem,2020,24062.67,15,1,16,4,4,2020,1,4,2020,1,17,0,1,2020-04-16,2020-04-17,(0-15) Days,1,COST llc,1930768758.0
7685,200769623,Lorem,2020,20408.37,15,3,18,5,5,2020,3,5,2020,1,28,0,1,2020-05-18,2020-05-19,(0-15) Days,1,WAL-MAR associates,1930853797.0
7686,200705742,Lorem,2020,3936.36,34,4,7,3,4,2020,4,3,2020,1,16,0,1,2020-04-07,2020-04-08,(0-15) Days,1,DOT trust,1930597894.0
7687,200561861,Lorem,2020,57348.15,15,14,29,4,4,2020,14,4,2020,1,15,0,1,2020-04-29,2020-04-30,(0-15) Days,1,CO us,1930781940.0
7688,200769623,Lorem,2020,82979.32,15,12,27,3,3,2020,12,3,2020,1,28,0,1,2020-03-27,2020-03-28,(0-15) Days,1,WAL-MAR corporation,1930630916.0
7689,200769623,Lorem,2020,28630.09,15,11,26,4,4,2020,11,4,2020,1,28,0,1,2020-04-26,2020-04-27,(0-15) Days,1,WAL-MAR trust,1930776719.0
7690,200555117,Lorem,2020,96564.44,15,12,27,3,3,2020,12,3,2020,1,15,0,1,2020-03-27,2020-03-28,(0-15) Days,1,BURR us,1930642578.0
7691,200418007,Lorem,2020,3390.0,65,8,12,4,6,2020,8,4,2020,1,27,0,-30,2020-06-12,2020-05-13,(< 0) Days,0,AM in,1930740128.0
7692,200526831,Lorem,2020,59180.67,15,23,8,4,5,2020,23,4,2020,1,15,0,1,2020-05-08,2020-05-09,(0-15) Days,1,PERISH us,1930818942.0
7693,200769623,Lorem,2020,6965.74,15,16,1,4,5,2020,16,4,2020,1,28,0,1,2020-05-01,2020-05-02,(0-15) Days,1,WAL-MAR systems,1930773818.0
7694,2,Lorem,2020,12491.48,35,2,6,3,4,2020,2,3,2020,1,26,0,11,2020-04-06,2020-04-17,(0-15) Days,1,KRAFT  corp,1930587720.0
7695,200759878,Lorem,2020,18900.97,15,5,20,3,3,2020,5,3,2020,1,28,0,1,2020-03-20,2020-03-21,(0-15) Days,1,SA us,1930606312.0
7696,200769623,Lorem,2020,40634.86,15,21,6,4,5,2020,21,4,2020,1,28,0,1,2020-05-06,2020-05-07,(0-15) Days,1,WAL-MAR foundation,1930804653.0
7697,200759878,Lorem,2020,27744.53,15,13,28,3,3,2020,13,3,2020,1,28,0,1,2020-03-28,2020-03-29,(0-15) Days,1,SA corporation,1930632841.0
7698,200759082,Lorem,2020,27085.26,15,28,13,4,5,2020,28,4,2020,1,15,0,1,2020-05-13,2020-05-14,(0-15) Days,1,INGL foundation,1930832901.0
7699,200726979,Lorem,2020,433.35,15,29,15,2,3,2020,29,2,2020,1,15,0,1,2020-03-15,2020-03-16,(0-15) Days,1,BJ'S  co,1930580578.0
7700,200762301,Lorem,2020,23086.67,65,6,10,3,5,2020,6,3,2020,1,27,0,-21,2020-05-10,2020-04-19,(< 0) Days,0,C&S WH ,1930619166.0
7701,200803720,Lorem,2020,49281.43,10,1,11,4,4,2020,10,4,2020,1,30,0,1,2020-04-11,2020-04-12,(0-15) Days,1,DEC corp,1930772441.0
7702,200759878,Lorem,2020,31303.42,15,20,4,3,4,2020,20,3,2020,1,28,0,1,2020-04-04,2020-04-05,(0-15) Days,1,SA systems,1930674817.0
7703,200707822,Lorem,2020,58428.65,65,1,5,3,5,2020,1,3,2020,1,27,0,-21,2020-05-05,2020-04-14,(< 0) Days,0,PUBLI associates,1930582866.0
7704,200764795,Lorem,2020,6363.1,15,13,28,3,3,2020,13,3,2020,1,15,0,1,2020-03-28,2020-03-29,(0-15) Days,1,SYSCO  in,1930651168.0
7705,200337148,Lorem,2020,13080.26,15,11,26,3,3,2020,11,3,2020,1,15,0,1,2020-03-26,2020-03-27,(0-15) Days,1,COAS in,1930641520.0
7706,200769623,Lorem,2020,16170.17,15,18,2,3,4,2020,18,3,2020,1,28,0,1,2020-04-02,2020-04-03,(0-15) Days,1,WAL-MAR corp,1930667399.0
7707,200739006,Lorem,2020,29226.29,15,11,26,3,3,2020,11,3,2020,1,15,0,1,2020-03-26,2020-03-27,(0-15) Days,1,AL associates,1930627246.0
7708,200769623,Lorem,2020,6813.61,15,22,6,3,4,2020,22,3,2020,1,28,0,1,2020-04-06,2020-04-07,(0-15) Days,1,WAL-MAR llc,1930684737.0
7709,200799538,Lorem,2020,82141.06,15,11,26,3,3,2020,11,3,2020,1,15,0,1,2020-03-26,2020-03-27,(0-15) Days,1,UNITE llc,1930638262.0
7710,200148860,Lorem,2020,50221.6,15,7,22,5,5,2020,7,5,2020,1,15,0,1,2020-05-22,2020-05-23,(0-15) Days,1,DOLLA llc,1930862123.0
7711,200769623,Lorem,2020,43363.56,15,30,15,4,5,2020,30,4,2020,1,28,0,1,2020-05-15,2020-05-16,(0-15) Days,1,WAL-MAR corporation,1930832362.0
7712,200726979,Lorem,2020,253.84,15,29,14,4,5,2020,29,4,2020,1,15,0,1,2020-05-14,2020-05-15,(0-15) Days,1,BJ'S  associates,1930833430.0
7713,200769623,Lorem,2020,3796.4,15,19,3,3,4,2020,19,3,2020,1,28,0,1,2020-04-03,2020-04-04,(0-15) Days,1,WAL-MAR corp,1930675075.0
7714,200769623,Lorem,2020,20880.52,15,12,27,5,5,2020,12,5,2020,1,28,0,1,2020-05-27,2020-05-28,(0-15) Days,1,WAL-MAR trust,1930887202.0
7715,200418007,Lorem,2020,70159.94,15,7,22,4,4,2020,7,4,2020,1,15,0,1,2020-04-22,2020-04-23,(0-15) Days,1,AM in,1930755274.0
7716,200762301,Lorem,2020,55103.65,15,8,23,4,4,2020,8,4,2020,1,20,0,1,2020-04-23,2020-04-24,(0-15) Days,1,C&S WH corporation,1930759747.0
7717,200769623,Lorem,2020,3270.04,15,8,23,5,5,2020,8,5,2020,1,28,0,1,2020-05-23,2020-05-24,(0-15) Days,1,WAL-MAR corp,1930874577.0
7718,200794332,Lorem,2020,4180.25,15,31,15,3,4,2020,31,3,2020,1,17,0,1,2020-04-15,2020-04-16,(0-15) Days,1,COST us,1930726003.0
7719,200769623,Lorem,2020,55337.09,15,17,1,3,4,2020,17,3,2020,1,28,0,1,2020-04-01,2020-04-02,(0-15) Days,1,WAL-MAR associates,1930654761.0
7720,100057168,Lorem,2020,76888.39,15,5,20,5,5,2020,5,5,2020,1,15,0,1,2020-05-20,2020-05-21,(0-15) Days,1,CO corp,1930848653.0
7721,200760666,Lorem,2020,6436.52,15,27,11,3,4,2020,27,3,2020,1,15,0,1,2020-04-11,2020-04-12,(0-15) Days,1,KEHE  us,1930675562.0
7722,200783609,Lorem,2020,10881.52,15,7,22,5,5,2020,7,5,2020,1,15,0,1,2020-05-22,2020-05-23,(0-15) Days,1,PROFIC foundation,1930859902.0
7723,200148860,Lorem,2020,57139.01,15,30,14,3,4,2020,30,3,2020,1,15,0,1,2020-04-14,2020-04-15,(0-15) Days,1,DOLLA co,1930717362.0
7724,200501669,Lorem,2020,47389.0,35,2,7,4,5,2020,2,4,2020,2,26,0,1,2020-05-07,2020-05-08,(0-15) Days,1,WAL MA corporation,1990572123.0
7725,200407025,Lorem,2020,7786.64,65,17,21,3,5,2020,17,3,2020,1,27,0,-30,2020-05-21,2020-04-21,(< 0) Days,0,ALBERT trust,1930653585.0
7726,200148860,Lorem,2020,18845.86,65,8,12,4,6,2020,8,4,2020,1,27,0,-30,2020-06-12,2020-05-13,(< 0) Days,0,DOLLA corporation,1930764004.0
7727,200799367,Lorem,2020,43414.47,15,3,18,4,4,2020,3,4,2020,1,15,0,1,2020-04-18,2020-04-19,(0-15) Days,1,MCL corp,1930737587.0
7728,100000222,Lorem,2020,2403.46,15,8,23,5,5,2020,8,5,2020,1,15,0,1,2020-05-23,2020-05-24,(0-15) Days,1,SMITHFIE in,1930852785.0
7729,100026809,Lorem,2020,28778.75,10,26,5,3,4,2020,26,3,2020,1,8,0,1,2020-04-05,2020-04-06,(0-15) Days,1,PRES associates,1930705915.0
7730,200920735,Lorem,2020,40416.62,15,21,6,4,5,2020,21,4,2020,1,15,0,1,2020-05-06,2020-05-07,(0-15) Days,1,ALBERT ,1930802577.0
7731,200769623,Lorem,2020,10692.44,15,7,22,3,3,2020,7,3,2020,1,28,0,1,2020-03-22,2020-03-23,(0-15) Days,1,WAL-MAR co,1930606043.0
7732,200769623,Lorem,2020,45780.5,15,29,13,3,4,2020,29,3,2020,1,28,0,1,2020-04-13,2020-04-14,(0-15) Days,1,WAL-MAR systems,1930716936.0
7733,200759878,Lorem,2020,29183.92,15,30,14,3,4,2020,30,3,2020,1,28,0,1,2020-04-14,2020-04-15,(0-15) Days,1,SA ,1930713269.0
7734,200148860,Lorem,2020,78966.58,15,30,14,3,4,2020,30,3,2020,1,15,0,1,2020-04-14,2020-04-15,(0-15) Days,1,DOLLA corp,1930716999.0
7735,200762301,Lorem,2020,44480.11,15,25,10,4,5,2020,25,4,2020,1,20,0,1,2020-05-10,2020-05-11,(0-15) Days,1,C&S WH co,1930816183.0
7736,200761734,Lorem,2020,16171.35,15,31,15,3,4,2020,31,3,2020,1,15,0,1,2020-04-15,2020-04-16,(0-15) Days,1,H E BUT associates,1930720473.0
7737,200744019,Lorem,2020,1794.58,15,29,14,4,5,2020,29,4,2020,1,15,0,1,2020-05-14,2020-05-15,(0-15) Days,1,TARG ,1930833057.0
7738,200164995,Lorem,2020,34095.39,15,7,22,5,5,2020,7,5,2020,1,15,0,1,2020-05-22,2020-05-23,(0-15) Days,1,BROW systems,1930866432.0
7739,200759878,Lorem,2020,103548.55,45,13,27,3,4,2020,13,3,2020,1,42,0,-5,2020-04-27,2020-04-22,(< 0) Days,0,SA foundation,1930637294.0
7740,200769623,Lorem,2020,68095.66,15,7,22,3,3,2020,7,3,2020,1,28,0,1,2020-03-22,2020-03-23,(0-15) Days,1,WAL-MAR co,1930611703.0
7741,200762301,Lorem,2020,75968.53,15,22,7,4,5,2020,22,4,2020,1,20,0,1,2020-05-07,2020-05-08,(0-15) Days,1,C&S WH llc,1930810076.0
7742,200769623,Lorem,2020,1898.2,15,3,18,5,5,2020,3,5,2020,1,28,0,1,2020-05-18,2020-05-19,(0-15) Days,1,WAL-MAR corp,1930848670.0
7743,200769623,Lorem,2020,12637.48,15,15,30,4,4,2020,15,4,2020,1,28,0,1,2020-04-30,2020-05-01,(0-15) Days,1,WAL-MAR trust,1930788824.0
7744,140104440,Lorem,2020,100666.41120000002,10,24,3,3,4,2020,24,3,2020,0,4,0,10,2020-04-03,2020-04-13,(0-15) Days,1,SO us,2960623336.0
7745,200769623,Lorem,2020,14767.66,15,10,25,3,3,2020,10,3,2020,1,28,0,1,2020-03-25,2020-03-26,(0-15) Days,1,WAL-MAR associates,1930630122.0
7746,2,Lorem,2020,23780.26,35,25,29,3,4,2020,25,3,2020,1,26,0,11,2020-04-29,2020-05-10,(0-15) Days,1,KRAFT  co,1930687641.0
7747,200707822,Lorem,2020,6307.23,15,3,18,3,3,2020,3,3,2020,1,15,0,1,2020-03-18,2020-03-19,(0-15) Days,1,PUBLI associates,1930597212.0
7748,200769623,Lorem,2020,8949.7,15,5,20,5,5,2020,5,5,2020,1,28,0,1,2020-05-20,2020-05-21,(0-15) Days,1,WAL-MAR corporation,1930860004.0
7749,200833713,Lorem,2020,4397.04,20,4,24,3,3,2020,4,3,2020,1,22,0,1,2020-03-24,2020-03-25,(0-15) Days,1,JETRO foundation,1930603000.0
7750,200769623,Lorem,2020,17972.0,15,19,3,3,4,2020,19,3,2020,1,28,0,1,2020-04-03,2020-04-04,(0-15) Days,1,WAL-MAR ,1930669305.0
7751,200794332,Lorem,2020,19509.67,65,10,14,3,5,2020,10,3,2020,1,27,0,-21,2020-05-14,2020-04-23,(< 0) Days,0,COST foundation,1930623005.0
7752,200769623,Lorem,2020,1898.2,15,16,1,4,5,2020,16,4,2020,1,28,0,1,2020-05-01,2020-05-02,(0-15) Days,1,WAL-MAR systems,1930787862.0
7753,200769623,Lorem,2020,10220.4,15,23,8,4,5,2020,23,4,2020,1,28,0,1,2020-05-08,2020-05-09,(0-15) Days,1,WAL-MAR corporation,1930814689.0
7754,200769623,Lorem,2020,13930.5,15,11,26,4,4,2020,11,4,2020,1,28,0,1,2020-04-26,2020-04-27,(0-15) Days,1,WAL-MAR in,1930775583.0
7755,200020431,Lorem,2020,4190.13,23,1,24,5,5,2020,5,5,2020,1,32,0,1,2020-05-24,2020-05-25,(0-15) Days,1,DEC llc,1930860613.0
7756,200230690,Lorem,2020,1191.34,23,1,24,3,3,2020,4,3,2020,1,32,0,1,2020-03-24,2020-03-25,(0-15) Days,1,DECA corporation,1930599838.0
7757,200759878,Lorem,2020,37386.06,15,24,8,3,4,2020,24,3,2020,1,28,0,1,2020-04-08,2020-04-09,(0-15) Days,1,SA corp,1930685547.0
7758,200794332,Lorem,2020,8793.09,15,7,22,5,5,2020,7,5,2020,1,17,0,1,2020-05-22,2020-05-23,(0-15) Days,1,COST co,1930861347.0
7759,200416837,Lorem,2020,20802.62,10,16,26,4,4,2020,25,4,2020,1,30,0,1,2020-04-26,2020-04-27,(0-15) Days,1,DEC us,1930825460.0
7760,200418007,Lorem,2020,23643.52,15,9,24,4,4,2020,9,4,2020,1,15,0,1,2020-04-24,2020-04-25,(0-15) Days,1,AM corp,1930753307.0
7761,200416837,Lorem,2020,4569.69,23,1,24,5,5,2020,5,5,2020,1,32,0,1,2020-05-24,2020-05-25,(0-15) Days,1,DEC foundation,1930858918.0
7762,200744019,Lorem,2020,6817.15,15,5,20,4,4,2020,5,4,2020,1,15,0,1,2020-04-20,2020-04-21,(0-15) Days,1,TARG co,1930741147.0
7763,200769623,Lorem,2020,18215.64,15,7,22,5,5,2020,7,5,2020,1,28,0,1,2020-05-22,2020-05-23,(0-15) Days,1,WAL-MAR trust,1930861450.0
7764,200769623,Lorem,2020,471.56,15,7,22,5,5,2020,7,5,2020,1,28,0,1,2020-05-22,2020-05-23,(0-15) Days,1,WAL-MAR corp,1930879518.0
7765,200769623,Lorem,2020,44030.66,15,7,22,5,5,2020,7,5,2020,1,28,0,1,2020-05-22,2020-05-23,(0-15) Days,1,WAL-MAR ,1930860360.0
7766,200936373,Lorem,2020,98230.51,15,8,23,3,3,2020,8,3,2020,1,15,0,1,2020-03-23,2020-03-24,(0-15) Days,1,SUPE corp,1930622261.0
7767,200416837,Lorem,2020,4174.76,23,1,24,5,5,2020,5,5,2020,1,32,0,1,2020-05-24,2020-05-25,(0-15) Days,1,DEC in,1930858039.0
7768,200769623,Lorem,2020,16044.79,15,30,14,3,4,2020,30,3,2020,1,28,0,1,2020-04-14,2020-04-15,(0-15) Days,1,WAL-MAR corporation,1930720206.0
7769,2,Lorem,2020,57467.99,35,8,12,3,4,2020,8,3,2020,1,26,0,11,2020-04-12,2020-04-23,(0-15) Days,1,KRFT FDS associates,1930599084.0
7770,200769623,Lorem,2020,38357.89,15,31,15,3,4,2020,31,3,2020,1,28,0,1,2020-04-15,2020-04-16,(0-15) Days,1,WAL-MAR corp,1930721767.0
7771,200486270,Lorem,2020,6710.3,15,28,13,4,5,2020,28,4,2020,1,15,0,1,2020-05-13,2020-05-14,(0-15) Days,1,BAR llc,1930814618.0
7772,200744019,Lorem,2020,6765.13,15,4,19,4,4,2020,4,4,2020,1,15,0,1,2020-04-19,2020-04-20,(0-15) Days,1,TARG trust,1930738696.0
7773,200707822,Lorem,2020,56430.26,15,13,28,4,4,2020,13,4,2020,1,15,0,1,2020-04-28,2020-04-29,(0-15) Days,1,PUBLI systems,1930778107.0
7774,200762301,Lorem,2020,24158.6,15,16,1,4,5,2020,16,4,2020,1,20,0,1,2020-05-01,2020-05-02,(0-15) Days,1,C&S WH us,1930788383.0
7775,200743996,Lorem,2020,21286.18,15,30,14,3,4,2020,30,3,2020,1,15,0,1,2020-04-14,2020-04-15,(0-15) Days,1,STATER  systems,1930718305.0
7776,200769623,Lorem,2020,11307.78,15,4,19,4,4,2020,4,4,2020,1,28,0,1,2020-04-19,2020-04-20,(0-15) Days,1,WAL-MAR corporation,1930747424.0
7777,200742791,Lorem,2020,26300.98,15,7,22,4,4,2020,7,4,2020,1,15,0,1,2020-04-22,2020-04-23,(0-15) Days,1,QUI co,1930755428.0
7778,200920735,Lorem,2020,134770.75,15,18,2,3,4,2020,18,3,2020,1,15,0,1,2020-04-02,2020-04-03,(0-15) Days,1,ALBERT associates,1930659872.0
